,storyID,url,title,country,dialect,speaker,utterance
6330,good-28,https://radioambulante.org/transcripcion/13-lunas-transcripcion,['13-lunas-transcripcion'],Colombia,Colombian,[Lina]:," Abusos sexuales en ceremonias de ayahuasca, en terapias, en mujeres adolescentes. O sea, eso para mí… casi que no puedo creer que eso suceda. Se me pierde la… la visión. No quería caer en la desesperanza que… de la cual había salido hacía un tiempo atrás. Tuve que luchar mucho. Yo en ese momento comprendo que este señor es un abusador. "
6333,good-28,https://radioambulante.org/transcripcion/13-lunas-transcripcion,['13-lunas-transcripcion'],Colombia,Colombian,[Mujer]:,"Yo lo único que hago es quedarme quieta, petrificada, intentado entender qué está pasando, que eso está mal, pero si ya lo ha hecho, pero si ha sido en curación, esto no es una curación, las anteriores veces no fueron curación… Todo es un caos en mi mente. "
6346,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco Avilés]: ,"Dicen que es el estado más rural de… de Estados Unidos. Pero quizá es una manera también de… como de encontrar cierto orgullo en… en… en como, en ser únicos, ¿no?"
6348,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,El estado más viejo de Estados Unidos. 
6350,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,Con la población más blanca de Estados Unidos. 
6352,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,Es el único estado de una sola sílaba.
6354,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Cubierto de bosque, lleno de árboles, el mar alucinante, ¿no? La costa como dibujada, así como un garabato, ¿no?"
6356,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie Avilés]: ,"Nací en Maine. Y crecí allá. Y después vivía, no sé, unos 10 años en América Latina."
6358,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Bueno, la conocí porque… porque tu nos presentaste, Daniel. ["
6359,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]:," Sí, Daniel… Daniel y Radio Ambulante… es como el padrino, ¿no? "
6361,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]:,Entonces… 
6362,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Todo fue muy rápido porque, o sea, nos vimos dos veces. Ella se fue a Estados Unidos, nos cruzamos un montón de correos, y la siguiente vez ya estábamos hablando de… de mudarnos juntos. "
6364,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Ah, cuando… Creo que media hora después de que bajó del avión."
6366,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Y tenían algo más en común. A pesar de que se conocieron en Lima, compartían un amor por el campo."
6367,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,"Cuando empezamos a hablar del campo, creo que era cuando realmente empecé a… a enamorarme."
6368,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Entonces cuando Annie me hablaba de Maine, y… y de los bosques y de los venados y de que no había gente, creo que en verdad nos… eso fue lo que me gustó más de ella. Porque dentro de mi cabeza había también como una, no sé, como una imagen similar de ese mundo rural. Me gustaba… "
6370,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"La vida en Maine no es la típica que uno se imagina en Estados Unidos. No hay grandes ciudades, no es la vida suburbana que se ve en la tele. Es algo más rústico. "
6372,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,"Bueno, soy de un pueblo de como dos mil y pico de personas, ¿no? Y es muy campesino. "
6373,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Fue una vacación alucinante. Y sí: o sea, Maine es un… es un estado que suele cautivar a la gente. De hecho, su sobrenombre es “"
6375,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,Mi primera comida creo que fue una sopa de cangrejos.
6377,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Y dije: “Oh, esto no es tan diferente de Lima. Porque en Lima yo como cangrejo al frente del mar, y tomo chela”."
6379,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Pero le gustó tanto que poco más de un año después, en el 2014,  se mudaron del todo. Y llegaron a vivir a una cabaña que tiene la familia de Annie, en la mitad del bosque. "
6380,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,"Es chiquitito, chiquitito. Es como… no sé, no es como ese fenómeno “"
6382,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,Perfecto. Exactamente lo que buscaban.
6384,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Cuando voy al Perú soy periodista, soy escritor…"
6386,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Me invitaron a la radio, a la tele, para dar entrevistas y todo. "
6389,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"A veces siento que tengo una… una doble vida, ¿no?… "
6391,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Bueno, entonces me pasaron el dato de una liga de fútbol y me inscribí, y el organizador —es un gringo, ¿no?, como de 60 años, así muy buena onda: le gusta la Liga Inglesa, el fútbol y tal—, y me acuerdo la primera vez que fui ya para jugar con mi equipo, me llamó a un lado y me dijo: “Hey, yo conozco a alguien de donde tú vienes”."
6395,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Se parece mucho, en muchos sentidos, a la gente de los… de los Andes."
6397,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Te sonríen todo el tiempo, te saludan, son como afectuosos."
6399,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,"No sé, actitudes, tendencias de ser muy cerrado a primera vista. Pero después, de ser muy cariñosos. Su conexión con la tierra… "
6401,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,Marco consiguió trabajo en un restaurante. 
6402,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,Entré como pinche de cocina.
6404,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Pinche es como… como el soldado, así, de más baja categoría. Básicamente el que recibe todos los gritos y no tiene… no tiene opción a protestar."
6405,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,"Él, por primera vez en su vida, era como… la gente le trataba como migrante nomás, ¿no?, como… No era como Marco, ni periodista, lo que sea. Era un inmigrante."
6406,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Y al restaurante entré y todos los días me gritaba la chef. Y a veces como muy fuerte, hasta… hasta… hasta humillarme, ¿no? "
6407,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,"Yo volvía a mi casa y a veces lo único que podía hacer después de esos días como intensos de trabajo y de gritos y de presión, o sea, mi única reacción era como… esperar a que Annie se pusiera a dormir y yo me ponía a llorar, ¿no?"
6408,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Era un llanto como, no de pena ni nada, sino una manera de botar… de botar esa energía y esa confusión, ¿no? Era un llanto de confusión, o sea, “¿qué cosa está pasando?” ¿No? “Nunca me han…. Nunca me han tratado así”.  "
6410,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,"Nunca había visto a él así. No sé, a veces sentí como, “pucha, este trabajo le va a romper”, ¿no?"
6412,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,Pero sí era una chamba solitaria.  No tenía mucha gente con quien hablar. Sobre todo en su idioma.
6413,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,Cuando entré era el único latino.
6415,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Según las últimas cifras, en Maine hay solo 22.000 latinos. O sea, menos del dos por ciento de la población. Es el estado con la menor cantidad de latinos en todo el país. Pero no solo es el tamaño de la comunidad latina. Es que no hay, propiamente dicho, una comunidad. No hay centro. No hay barrios latinos. "
6416,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Los latinos no están, no los ves. "
6417,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,"Nunca, nunca, nunca vemos a ellos en la calle. Nunca."
6419,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,"Viven en trailers, no tienen autos muchas veces."
6421,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,Le pregunté a Annie si recuerda haber visto latinos de chica. Me dijo que no. 
6423,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Annie]: ,"Se ve como una persona, a mi parecer, que es de los Andes ¿no? Tiene ojos muy alegres, no sé, su pelo crespo… Tiene gafas"
6424,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"La gente siempre… siempre se ha burlado de mí por diferentes cosas, ¿no? Porque… Por mis lentes, por mi pelo que es ondulado y cuando crece parece como un micrófono, ¿no? "
6426,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,Cuando la gente me mira me dice: “Oye esa una nariz enorme. Pepino. Nariz de inca”.
6428,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Mi piel es como color, diría como color madera, color caoba, algo… algo así como la corteza de los árboles. Es una piel marrón. "
6430,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Y esto lo menciono porque un año después de mudarse a Maine, en el 2015, de pronto la apariencia de Marco se volvió algo importante… "
6433,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]:," Ese Maine que yo había conocido —era el Maine como tranquilo, apacible, ¿no?—, este, en mi… en mi cabeza, se volvió en ese Maine como desconocido y un poco hostil."
6435,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]:,Ya volvemos. 
6439,good-29,https://radioambulante.org/transcripcion/transcripcion-soy-marron-2,['transcripcion-soy-marron-2'],Estados Unidos,US,[Marco]: ,"Me acuerdo en el restaurante, a fines del 2015, cuando estábamos como ya después de la hora de servicio, ya tomando cerveza, vino, todos los cocineros. Pero me acuerdo que un cocinero dijo: “Si Trump gana, me voy a Canadá”. Y lo dijo como broma, sí, todos sí se rieron, sí, ya. Pero creo que en ese momento me di cuenta de que si un gringo estaba diciendo eso, dije: “Oh, wow, quizás hay que prestarle más atención a esta… a esta cosa”, ¿no? "
