,target,source,dialect,region,speaker,utterance
60643,True,childes,Mexican,Mexico,LAD-COP,"+"" pensé que tenías toda la vida aquí ."
60658,True,childes,Mexican,Mexico,MOT-COP,&ay chiquitos !
60662,True,childes,Mexican,Mexico,LAD-COP,"entonces me acuerdo que ese día llegué y una compañera me abrazó y me abrazó bien fuerte, y se me salieron las lágrimas ."
60663,True,childes,Mexican,Mexico,LAD-COP,"ella sin preguntarme nada me siguió abrazando, terminamos, me dio un beso, nunca lo tuve que decir nada ."
60677,True,childes,Mexican,Mexico,LAD-COP,+< no después que nos los dan para que no tengamos problemas legales .
60686,True,childes,Mexican,Mexico,LAD-COP,"ya habla, contraté y que lo traigan ."
60700,True,childes,Mexican,Mexico,LAD-COP,"+< sí, y &e , y en, a cárcel, terminó la maestra en cárcel entonces nos hablaron sobre lo importante que es a veces no meterte ."
60713,True,childes,Mexican,Mexico,MOT-COP,&mhm .
60714,True,childes,Mexican,Mexico,MOT-COP,no estorben .
60715,True,childes,Mexican,Mexico,LAD-COP,"+, o correr, hablar por teléfono, qué número vas a marcar, o sea si, o sea qué tiene que hacer cada persona en ese momento, entonces sí era importante que todas lo tomáramos porque, pues, normalme(nte) o te quedas fría no ?"
60722,True,childes,Mexican,Mexico,LAD-COP,"+, nadie quería cruzar la calle o sea de que ves cómo en segundos cómo vuelan a la gente, como chiquitos ."
60742,True,childes,Mexican,Mexico,MOT-COP,+< &ay qué barbaridad !
60756,True,childes,Mexican,Mexico,LAD-COP,"+< en la cocina en el baño, si ni siquiera es en la calle ."
60757,True,childes,Mexican,Mexico,MOT-COP,&mhm .
60797,True,childes,Mexican,Mexico,LAD-COP,+< claro (.) dónde está todo eso ?
60798,True,childes,Mexican,Mexico,MOT-COP,"+, y yo dijo híjole ."
60835,True,childes,Mexican,Mexico,LAD-COP,+< sí porque está la parte de mamá y la parte de docente .
60840,True,childes,Mexican,Mexico,MOT-EPA,"&ah , no ?"
60852,True,childes,Mexican,Mexico,MOT-EPA,has preparado la de sal ?
60854,True,childes,Mexican,Mexico,FRI-EPA,xxx .
60860,True,childes,Mexican,Mexico,MOT-EPA,me la [: lo] estaba platicando esta Eva .
60870,True,childes,Mexican,Mexico,FRI-EPA,&mhm .
60883,True,childes,Mexican,Mexico,FRI-EPA,"me bajé con los de lactantes a, (...) a la hora del recreo que estuvieron los maternales y, este, y estuve jugando con todos, estuve jugando con los lactantes (.) y maternales, (..) con Gabi y con Alberto ."
60901,True,childes,Mexican,Mexico,FRI-EPA,Teo que lo abrasa y lo besa y los estuvo viendo .
60919,True,childes,Mexican,Mexico,FRI-EPA,+< levántalos por_favor .
60931,True,childes,Mexican,Mexico,MOT-EPA,+< órale !
60943,True,childes,Mexican,Mexico,MOT-EPA,no tengo na(da) más pa(ra) mañana para decirles .
60953,True,childes,Mexican,Mexico,FRI-EPA,++ paseo ?
61011,True,childes,Mexican,Mexico,MOT-EPA,sí .
61022,True,childes,Mexican,Mexico,MOT-EPA,++ azul .
61024,True,childes,Mexican,Mexico,MOT-EPA,+< porque ni yeso trae .
61028,True,childes,Mexican,Mexico,MOT-EPA,+< &ah le volvieron a poner yeso .
61040,True,childes,Mexican,Mexico,MOT-EPA,"o sea, no puedo dejar el alimento para &p exposición ."
61051,True,childes,Mexican,Mexico,FRI-EPA,"oye, Beto [: Alberto], ya te vas a salir ?"
61057,True,childes,Mexican,Mexico,FRI-EPA,"+< sí, por_favor Gabi ."
61062,True,childes,Mexican,Mexico,MOT-EPA,dice que no ha tenido antojos .
61090,True,childes,Mexican,Mexico,FRI-EPA,tú me habías prometido un café !
61094,True,childes,Mexican,Mexico,MOT-EPA,deja te doy tu café .
61104,True,childes,Mexican,Mexico,FRI-EPA,que cuando quieras que se te pase el tiempo rápido no se te pasa rápido .
61116,True,childes,Mexican,Mexico,MOT-EPA,"&eh , no te lo esperabas !"
61119,True,childes,Mexican,Mexico,FRI-EPA,te tengo que platicar algo .
61126,True,childes,Mexican,Mexico,FRI-EPA,qué pasó ?
61179,True,childes,Mexican,Mexico,MOT-EPA,"como tú, pero con azuqueta [: azuquítar] ."
61189,True,childes,Mexican,Mexico,FRI-EPA,tenía supervisión médica ?
61190,True,childes,Mexican,Mexico,MOT-EPA,&mhm .
61197,True,childes,Mexican,Mexico,FRI-EPA,"oye, ese xxx ."
61204,True,childes,Mexican,Mexico,FRI-EPA,"ni nos conocen, pues qué !"
61210,True,childes,Mexican,Mexico,MOT-EPA,+< en el cine .
61220,True,childes,Mexican,Mexico,FRI-EPA,"yo no, olvídalo ."
61234,True,childes,Mexican,Mexico,FRI-EPA,a mí sí me da miedito .
61240,True,childes,Mexican,Mexico,FRI-EPA,"+, ya te lo traes para acá ."
61241,True,childes,Mexican,Mexico,FRI-EPA,"no, xxx ."
61243,True,childes,Mexican,Mexico,FRI-EPA,no te pases !
61256,True,childes,Mexican,Mexico,MOT-EPA,"+< te habla de tu mamá, tu tía ."
61266,True,childes,Mexican,Mexico,FRI-EPA,ya te vas !
61273,True,childes,Mexican,Mexico,FRI-EPA,eso !
61286,True,childes,Mexican,Mexico,FRI-EPA,"+< oye, entonces en qué acabó la odisea con su mamá de Diana ?"
61290,True,childes,Mexican,Mexico,MOT-EPA,&mhm .
61298,True,childes,Mexican,Mexico,FRI-EPA,+< pero allá afuera mi amor !
61299,True,childes,Mexican,Mexico,MOT-EPA,"le digo, “oyes”, le digo “y el primer día que estuvo ahí tu mamá” le digo, “no estabas tú luego porque le llamé” ."
61300,True,childes,Mexican,Mexico,MOT-EPA,y luego me dijo que no estaba .
61309,True,childes,Mexican,Mexico,MOT-EPA,"+< no, porque si no aunque quieras tú aunque quiera, aunque no quiera él, (.) le digo, “ni modo”, o sea, (.) se aguantan ."
61310,True,childes,Mexican,Mexico,MOT-EPA,"+, destinando ahorita otra cosa ."
61313,True,childes,Mexican,Mexico,MOT-EPA,+< &eh su mamá e(s) bien linda .
61322,True,childes,Mexican,Mexico,FRI-EPA,de qué ?
61328,True,childes,Mexican,Mexico,FRI-EPA,"+, el viernes ?"
61332,True,childes,Mexican,Mexico,MOT-EPA,+< preescolares .
61365,True,childes,Mexican,Mexico,FRI-EPA,"+"" ya tienes un motivo más para luchar y salir adelante ."
61374,True,childes,Mexican,Mexico,MOT-EPA,"+"" cómo crees si ya que de abajo le tiemblas de &sergidor (..) infantil ?"
61381,True,childes,Mexican,Mexico,FRI-EPA,+< no .
61385,True,childes,Mexican,Mexico,MOT-EPA,"+"" no que no tienes de estos ?"
61388,True,childes,Mexican,Mexico,MOT-EPA,"+"" pa(ra) ve(r) ave [: haber] ese bebé por si se lo haces ."
61422,True,childes,Mexican,Mexico,FRI-EPA,&m ?
61434,True,childes,Mexican,Mexico,MOT-EPA,"no, (.) está en la clínica, (...) del seguro social ."
61443,True,childes,Mexican,Mexico,MOT-EPA,&ole .
61496,True,childes,Mexican,Mexico,FRI-EPA,"pero ella es su ex (esposa), ya no es su esposa, o sea, ya se divorciaron y todo ."
61505,True,childes,Mexican,Mexico,MOT-EPA,"es que esa &mami era una mamila, pero no más se la compré ya casi cuando se la iba quitar, la mamila ."
61512,True,childes,Mexican,Mexico,FRI-EPA,&ujum .
61515,True,childes,Mexican,Mexico,MOT-EPA,está fría !
61532,True,childes,Mexican,Mexico,FRI-EPA,para marzo .
61540,True,childes,Mexican,Mexico,FRI-EPA,"ni la hora, ni nada ."
61558,True,childes,Mexican,Mexico,MOT-EPA,"y que agarre y que le pongo los mensajes y &hgl decía, este, men(saje), un mensaje ."
61575,True,childes,Mexican,Mexico,FRI-EPA,le tocó trabajar de noche .
61579,True,childes,Mexican,Mexico,FRI-EPA,p(ue)s es que tu me robas todavía mi sueño .
61597,True,childes,Mexican,Mexico,FRI-EPA,+< &ujum .
61620,True,childes,Mexican,Mexico,FRI-EPA,+< adiós .
61628,True,childes,Mexican,Mexico,MOT-EPA,sí .
61637,True,childes,Mexican,Mexico,MOT-EPA,"y le digo, &ah ok@s:eng, le digo muchas gracias ."
61646,True,childes,Mexican,Mexico,MOT-EPA,a Xochimilco .
61670,True,childes,Mexican,Mexico,FRI-EPA,"+< no, ya no porque tú lo tiras ."
61674,True,childes,Mexican,Mexico,MOT-EPA,"no Gabriel, ya !"
61685,True,childes,Mexican,Mexico,MOT-EPA,"sí, eso soñé, cómo ves, que quedrá [: querrá] decir mi sueño, &eh ?"
61691,True,childes,Mexican,Mexico,FRI-EPA,"ya mi amor, ya se le acabaron ."
61698,True,childes,Mexican,Mexico,MOT-EPA,a mi también .
61703,True,childes,Mexican,Mexico,FRI-EPA,"+, angelito ."
61710,True,childes,Mexican,Mexico,FRI-EPA,"&ay, perdón ."
61711,True,childes,Mexican,Mexico,FRI-EPA,"Karen las tablas, no da una con las tablas de multiplicar, oye ."
61721,True,childes,Mexican,Mexico,MOT-EPA,ya Gabriel por_favor .
61724,True,childes,Mexican,Mexico,FRI-EPA,"pero ya no hay leche, Gabi [: Gabriel] ."
61759,True,childes,Mexican,Mexico,MOT-EPA,"oye, ya no más te faltan diez ."
61764,True,childes,Mexican,Mexico,MOT-EPA,me falta una .
61775,True,childes,Mexican,Mexico,MOT-EPA,qué te dice Josué ?
61792,True,childes,Mexican,Mexico,FRI-EPA,&ay sí mi amor con cuidado .
61794,True,childes,Mexican,Mexico,FRI-EPA,"le digo, &ay no sé ."
61800,True,childes,Mexican,Mexico,FRI-EPA,por qué ?
61822,True,childes,Mexican,Mexico,FRI-EPA,vete al carro córrele o si no se lo van a llevar .
61823,True,childes,Mexican,Mexico,MOT-EPA,&ah pues Concha !
61829,True,childes,Mexican,Mexico,MOT-EPA,"porque la verdad dice que, este, &eh que en una ocasión ella estaba en el baño y que estaban ellos platicando ."
61834,True,childes,Mexican,Mexico,MOT-EPA,"sí, ahorita la metas [: metes], ahorita lo metes, ahorita me paro, va ?"
61872,True,childes,Mexican,Mexico,MOT-EPA,&ja &ja &ja .
61876,True,childes,Mexican,Mexico,MOT-EPA,"sí, te conviene más la renta ."
61888,True,childes,Mexican,Mexico,MOT-EPA,como le dijiste ?
61889,True,childes,Mexican,Mexico,MOT-EPA,qué ?
61896,True,childes,Mexican,Mexico,FRI-EPA,"mil ocho, ocho, como quinientos pesos más o menos ."
61935,True,childes,Mexican,Mexico,FRI-EPA,Azcapotzalco ?
61941,True,childes,Mexican,Mexico,MOT-EPA,"&ay, en Azapotzalco sí venden plumas, todo eso sí venden !"
61949,True,childes,Mexican,Mexico,MOT-EPA,"&ay, quién va a venir ?"
61973,True,childes,Mexican,Mexico,FAT-FAM,&s sí ?
61988,True,childes,Mexican,Mexico,FAT-FAM,&eh ?
61989,True,childes,Mexican,Mexico,MOT-FAM,+< huele un montón a cigarro .
62001,True,childes,Mexican,Mexico,MOT-FAM,&ah porque me decías que tení(as) que ibas a arreglar tu máquina ?
62002,True,childes,Mexican,Mexico,FAT-FAM,+< un canguro .
62010,True,childes,Mexican,Mexico,FAT-FAM,es una simulación de unos canguros (..) prehistóricos .
62011,True,childes,Mexican,Mexico,FAT-FAM,"&ajá , así son ."
62035,True,childes,Mexican,Mexico,FAT-FAM,+< quién sabe a dónde se fue ?
62047,True,childes,Mexican,Mexico,FAT-FAM,"no, no se abre ."
62064,True,childes,Mexican,Mexico,MOT-FAM,"+< dice oye a, a nosotros ya pensábamos que había nacido su bebé ."
62082,True,childes,Mexican,Mexico,MOT-FAM,no pues tenemos que hablar tu y yo .
62090,True,childes,Mexican,Mexico,MOT-FAM,"+, ayer en la tarde y de ahí se le quitaron ."
62107,True,childes,Mexican,Mexico,FAT-FAM,"chile, papas, qué más ?"
62115,True,childes,Mexican,Mexico,FAT-FAM,un tiburón ?
62116,True,childes,Mexican,Mexico,FAT-FAM,mira .
62120,True,childes,Mexican,Mexico,MOT-FAM,sí dígame .
62122,True,childes,Mexican,Mexico,MOT-FAM,+< sí .
62138,True,childes,Mexican,Mexico,FAT-FAM,"&m , quién es la Señora ?"
62142,True,childes,Mexican,Mexico,MOT-FAM,un rayo .
62145,True,childes,Mexican,Mexico,FAT-FAM,&m ?
62153,True,childes,Mexican,Mexico,FAT-FAM,quieres hacer la casita ?
62168,True,childes,Mexican,Mexico,FAT-FAM,"+"" yo ya tengo la (..) corrección que me pidieron ."
62186,True,childes,Mexican,Mexico,FAT-FAM,por qué ?
62191,True,childes,Mexican,Mexico,FAT-FAM,mira son ballenas .
62195,True,childes,Mexican,Mexico,FAT-FAM,van en el mar (..) y van nadando .
62196,True,childes,Mexican,Mexico,FAT-FAM,+< sí .
62203,True,childes,Mexican,Mexico,FAT-FAM,&ajá .
62210,True,childes,Mexican,Mexico,MOT-FAM,sí dice pero no hay de que atender .
62224,True,childes,Mexican,Mexico,FAT-FAM,"porque te pusiste flamenco en la mañana, (..) &eh ?"
62252,True,childes,Mexican,Mexico,FAT-FAM,&m .
62274,True,childes,Mexican,Mexico,MOT-FAM,"+, ya no tiene aspas, es la ."
62284,True,childes,Mexican,Mexico,FAT-FAM,eso es un (...) &ri rinoceronte .
62285,True,childes,Mexican,Mexico,FAT-FAM,"+< un, es como un rinoceronte una cosa así ."
62286,True,childes,Mexican,Mexico,FAT-FAM,que nada .
62292,True,childes,Mexican,Mexico,MOT-FAM,quién te dijo Ruby ?
62302,True,childes,Mexican,Mexico,FAT-FAM,sí .
62305,True,childes,Mexican,Mexico,FAT-FAM,sí mandó el mensaje a todos .
62317,True,childes,Mexican,Mexico,FAT-FAM,no pero (...) se sobreentiende .
62334,True,childes,Mexican,Mexico,FAT-FAM,así se ve mejor mira .
62365,True,childes,Mexican,Mexico,FAT-FAM,&ajá .
62372,True,childes,Mexican,Mexico,MOT-FAM,"+, pero, que le dijo el ."
62383,True,childes,Mexican,Mexico,MOT-FAM,"sí, sí, sí ."
62391,True,childes,Mexican,Mexico,MOT-FAM,pero que sí que hay en principio empieza a trabajar como por el jueves .
62398,True,childes,Mexican,Mexico,FAT-FAM,hay está mira .
62412,True,childes,Mexican,Mexico,FAT-FAM,aquí en el piso va ?
62414,True,childes,Mexican,Mexico,FAT-FAM,+< a_ver &tus explícame primero .
62424,True,childes,Mexican,Mexico,FAT-FAM,no te entiendo .
62438,True,childes,Mexican,Mexico,FAT-FAM,&mhm ?
62446,True,childes,Mexican,Mexico,FAT-FAM,sí .
62450,True,childes,Mexican,Mexico,FAT-FAM,(es)tá complicado .
62471,True,childes,Mexican,Mexico,FAT-FAM,ten .
62483,True,childes,Mexican,Mexico,MOT-FAM,pues algo no ?
62495,True,childes,Mexican,Mexico,FAT-FAM,+< sí .
62526,True,childes,Mexican,Mexico,FAT-FAM,la que le echa .
62527,True,childes,Mexican,Mexico,FAT-FAM,+< listo ?
62530,True,childes,Mexican,Mexico,MOT-FAM,+< sí ?
62548,True,childes,Mexican,Mexico,FAT-FAM,"&m , (.) &hm ."
62566,True,childes,Mexican,Mexico,FAT-FAM,+< &ah bueno sí .
62567,True,childes,Mexican,Mexico,MOT-FAM,me refiero a que bajamos nada má(s) la ropa .
62569,True,childes,Mexican,Mexico,FAT-FAM,sale (.) ahora .
62575,True,childes,Mexican,Mexico,MOT-FAM,no xxx .
62579,True,childes,Mexican,Mexico,FAT-FAM,"párate tú en un, en un azul ."
62588,True,childes,Mexican,Mexico,FAT-FAM,y entonces (.) sí .
62598,True,childes,Mexican,Mexico,MOT-FAM,"+"" pues ."
62611,True,childes,Mexican,Mexico,MOT-FAM,+< y puedo salir el sábado en la noche dice .
62620,True,childes,Mexican,Mexico,MOT-FAM,"+, pues ya estoy allá ."
62621,True,childes,Mexican,Mexico,FAT-FAM,qué ?
62629,True,childes,Mexican,Mexico,MOT-FAM,justo una semana ?
62655,True,childes,Mexican,Mexico,FAT-FAM,+< quién sabe ?
62664,True,childes,Mexican,Mexico,FAT-FAM,se le ocurrió subirse al metro ?
62673,True,childes,Mexican,Mexico,MOT-FAM,“pues” &ay nos dicen .
62676,True,childes,Mexican,Mexico,MOT-FAM,+< pero entonces si se programa sería para qué hora ?
62692,True,childes,Mexican,Mexico,MOT-FAM,fue afuera .
62696,True,childes,Mexican,Mexico,FAT-FAM,&m .
62704,True,childes,Mexican,Mexico,FAT-FAM,allá está el otro .
62712,True,childes,Mexican,Mexico,FAT-FAM,a_ver mañana qué (...) información nos dan .
62716,True,childes,Mexican,Mexico,FAT-FAM,no que ya esté la carta lista .
62742,True,childes,Mexican,Mexico,FAT-FAM,con permiso ?
62745,True,childes,Mexican,Mexico,MOT-FAM,+< te vas a lastimar .
62750,True,childes,Mexican,Mexico,FAT-FAM,qué ?
62758,True,childes,Mexican,Mexico,MOT-FAM,es la última .
62762,True,childes,Mexican,Mexico,FAT-FAM,quién sabe a dónde se fue .
62767,True,childes,Mexican,Mexico,FAT-FAM,+< esperemos que no se pierda .
62807,True,childes,Mexican,Mexico,FAT-FAM,diez pesos ?
62824,True,childes,Mexican,Mexico,FAT-FAM,sabe feo .
62842,True,childes,Mexican,Mexico,FAT-FAM,"+< &hm , &hm ."
62844,True,childes,Mexican,Mexico,MOT-FAM,órale@q dice .
62858,True,childes,Mexican,Mexico,FAT-FAM,cómo se llama ?
62867,True,childes,Mexican,Mexico,FAT-FAM,+< sácalo .
62877,True,childes,Mexican,Mexico,FAT-FAM,"que, que te pica ven ."
62885,True,childes,Mexican,Mexico,MOT-FAM,por qué ?
62894,True,childes,Mexican,Mexico,FAT-FAM,y a qué hora le toca su medicina ?
62903,True,childes,Mexican,Mexico,FAT-FAM,"+, tu dinero ."
62906,True,childes,Mexican,Mexico,MOT-FAM,+< se la di hace rato a las cuatro .
62909,True,childes,Mexican,Mexico,MOT-FAM,"+< se la podemos dar un poquito antes, pues es que (.) venimos tarde ."
62911,True,childes,Mexican,Mexico,MOT-FAM,"y luego primero le di, cuando estaba comiendo le di ."
62918,True,childes,Mexican,Mexico,MOT-FAM,"+< le tocaba la nueve, a las nueve y la otra se la di como a las cuatro, cuatro y cachito porque (...) ya llegamos tarde ."
62921,True,childes,Mexican,Mexico,FAT-FAM,ahí está el boleto .
62924,True,childes,Mexican,Mexico,FAT-FAM,"&ah , tu abuelito ."
62928,True,childes,Mexican,Mexico,MOT-FAM,xxx .
62946,True,childes,Mexican,Mexico,FAT-FAM,"porque me, (..) más o menos ."
62970,True,childes,Mexican,Mexico,MOT-FAM,"+, Paracetamol ese Motrim ?"
62971,True,childes,Mexican,Mexico,FAT-FAM,+< no .
62972,True,childes,Mexican,Mexico,FAT-FAM,no es sólo un &ipo ibuprofeno una cosa así .
62976,True,childes,Mexican,Mexico,MOT-FAM,"+"" no ."
62997,True,childes,Mexican,Mexico,FAT-FAM,+< qué quieres ?
63022,True,childes,Mexican,Mexico,MOT-FAM,pues fue que te dije .
63030,True,childes,Mexican,Mexico,MOT-FAM,"&l lastimaba verdad, los oídos ?"
63038,True,childes,Mexican,Mexico,MOT-FAM,no .
63044,True,childes,Mexican,Mexico,FAT-FAM,que iba a ir para la cocina ?
63070,True,childes,Mexican,Mexico,MOT-FAM,"+, empezó a ir ayer porque (..) de todo(s) lo(s) días de la semana pasada que el ."
63088,True,childes,Mexican,Mexico,FAT-FAM,+< las camionetitas de la Nissan .
63089,True,childes,Mexican,Mexico,FAT-FAM,así como la de mi papá .
63094,True,childes,Mexican,Mexico,MOT-FAM,pero todos de la Nissan ?
63113,True,childes,Mexican,Mexico,FAT-FAM,+< Pontiac es .
63150,True,childes,Mexican,Mexico,FAT-FAM,+< xxx .
63154,True,childes,Mexican,Mexico,FAT-FAM,qué es (.) eso ?
63201,True,childes,Mexican,Mexico,MOT-FAM,+< p(ue)s otro botón .
63202,True,childes,Mexican,Mexico,FAT-FAM,"+, una parte de la, (...) de la este, esa del portaalas ."
63222,True,childes,Mexican,Mexico,FAT-FAM,"no, menos ."
63223,True,childes,Mexican,Mexico,FAT-FAM,+< qué ?
63232,True,childes,Mexican,Mexico,FAT-FAM,sí .
63235,True,childes,Mexican,Mexico,FAT-FAM,los viejitos ?
63240,True,childes,Mexican,Mexico,MOT-FAM,&m .
63268,True,childes,Mexican,Mexico,MOT-FAM,&mhm .
63272,True,childes,Mexican,Mexico,FAT-FAM,Marcelo dice que le dieron un mes .
63276,True,childes,Mexican,Mexico,FAT-FAM,dónde ?
63295,True,childes,Mexican,Mexico,FAT-FAM,&ah mira sí .
63323,True,childes,Mexican,Mexico,FAT-FAM,+< es que va a estar en las olimpiadas no ?
63352,True,childes,Mexican,Mexico,FAT-FAM,ahorita .
63375,True,childes,Mexican,Mexico,MOT-FAM,han de ser ésas que le dicen este .
63380,True,childes,Mexican,Mexico,MOT-FAM,&ah no !
63381,True,childes,Mexican,Mexico,MOT-FAM,"no, no, es donde se abre ."
63416,True,childes,Mexican,Mexico,FRI-JRC,"+< comencemos a comer, a pues sí ."
63428,True,childes,Mexican,Mexico,FRI-JRC,"+"" bueno, pero si yo no quiero ?"
63442,True,childes,Mexican,Mexico,FRI-JRC,"+, qué honda ."
63446,True,childes,Mexican,Mexico,FRI-JRC,&oi .
63464,True,childes,Mexican,Mexico,MOT-JRC,&mhm .
63473,True,childes,Mexican,Mexico,MOT-JRC,"+< no, no ."
63485,True,childes,Mexican,Mexico,FRI-JRC,"no digo, pero es cuando sí pos [: pues] está ahí el papá que es sindicalizado ."
63496,True,childes,Mexican,Mexico,MOT-JRC,que ya después ésta va (..) lamentándose .
63498,True,childes,Mexican,Mexico,FRI-JRC,te dijeron o qué ?
63505,True,childes,Mexican,Mexico,MOT-JRC,+< ya estamos listas ?
